sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,battery_capacity,color,compatible,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ean,em_deal,em_featured,em_hot,gallery,gift_message_available,has_options,image,image_label,internal_memory_size,keyboard_type,lengow_product,manufacturer,media_gallery,merchant,meta_description,meta_keyword,meta_title,minimal_price,mobile_network,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,screen_size,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
10000038,,Mobile,simple,Android,French,base,,Black,,,,"2014/01/17 09:41:07",,,,,"<h1>Samsung i8190 Galaxy S III mini noir</h1>
<p>
Ce téléphone portable est très proche d’un point de vue graphique du S3, ce qui en fait d’apparence un smartphone haut de gamme. A l’usage, il s’avère cependant qu’il se situe davantage dans un milieu de gamme.
</p>
<p>
C’est un smartphone 100 % tactile, malgré un bouton physique qui permet le retour à la Home. La version noire du Galaxy S III mini est vraiment très classe, même sa forme compacte. L’esthétique est toujours un point fort de Samsung. 
</p>
<p>
<h2>Appréciation spontanée de ce téléphone : le design</h2>
A première vue, ce qui le différencie de son grand frère S3, est principalement le capteur ici frontal ici à gauche, mais à l’usage, ses performances sont également différentes (2 fois moins élevées environ). 
</p>
<p>
Le design est donc très valorisant, et le téléphone tien bien en main. Son poids de 111 grammes est d’ailleurs une agréable surprise, ce qui en fait e plus léger de sa catégorie. 
</p>
<h2>Pour l’écran, assez bien mais peu mieux faire</h2>
<p>
Pour l’écran, le i8190 Galaxy S III mini noir est sur du 4 pouces, et non pas sur de la HD. Pourtant le visionnage de vidéos Youtube par exemple, est très bon. L’écran est donc tactile capacitif multipoints, mais nous pouvions nous attendre à mieux. 
</p>
<p>
A noter toutefois une qualité d’image impeccable, avec une gestion des couleurs, des contrastes et de la luminosité très bonne. Dommage que son PPI (pixel par pouce) soit inférieur à 300, ce qui est une faiblesse. Il aurait été parfait avec la HD…
</p>
<h2>Le système d’exploitation de ce Samsung mini</h2>
<p>
Son système d’exploitation est Android 4.1, l’un des meilleurs Android. Il s’agit donc d’un univers Google bien connu, auquel Samsung a voulu rajouter une surcouche graphique : la TouchWiz. Elle est très bien faite, notamment au niveau du lecteur MP3. 
</p>
<p>
Le TouchWiz apporte une plus-value à la photo, puisqu’il suffit, à titre d’illustration, de mettre sur l’image nos 2 pouces et d’avancer à soi avec une rapide inclinaison vers le bas, ou de repousser en avant en pointant rapidement vers le bas pour zoomer ou dézoomer. 
</p>
<h2>Les caractéristiques d’un bon milieu de gamme</h2>
<p>
Le Samsung i8190 Galaxy S III mini noir est complet pour le divertissement, avec des jeux graphiquement non pixelisés malgré un ppi de moins de 300, et permet une utilisation un peu plus professionnelle avec la gestion de vos mails, etc.  Il se dédie peu au web, la résolution étant vite limitée, à l’exception des vidéos. 
</p>
<p>
Côté stockage, les 8 Go de mémoire sont un peu faibles, mais une micro SD est possible. Retenons que précisément seuls 4,6 Go de mémoire sont destinés au stockage. 
</p>
<p>
La batterie dispose d’une autonomie correcte, avec 150 Ma. Pour une utilisation classique –un peu de téléphone, lecture des mails, un peu de vidéo et de web- le mobile tient jusqu’à 2 jours sans besoin de recharger la batterie. C’est donc un point positif. 
</p>
<p>
C’est d’ailleurs ce que nous retenons : le Samsung i8190 Galaxy S III mini noir a peu de points négatifs, et reste un appareil puissant dans l’ensemble pour un milieu de gamme. 
</p>",8806085471832,0,0,0,,,0,/s/a/samsung_galaxy_s3_mini_case_black.jpg,,8GB,AZERTY,1,Samsung,,,,,,,Réseaux,,"Utiliser la config","Utiliser la config","Samsung i8190 Galaxy S III mini noir debloqué",,,"Bloc après la colonne d'information",,205,0,"4""","Ce téléphone portable est très proche d’un point de vue graphique de son grand frère le S3, ce qui le place dans le haut de gamme pour le design. Côté performances, même s’il reste dans le …",/s/a/samsung_galaxy_s3_mini_case_black.jpg,,,,,1,5,/s/a/samsung_galaxy_s3_mini_case_black.jpg,,"2014/01/29 11:09:50",samsung-i8190-galaxy-s-iii-mini-noir,samsung-i8190-galaxy-s-iii-mini-noir.html,4,0.5,199,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/c/m/cmobsam00049.jpg,,3,0,,,,
,,,,Android/Samsung,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsunggalaxysiiiminii8190.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsung_galaxy_s3_mini_case_black.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsung-i8190-galaxy-s3-mini-rock-nakedshell-case-black-1212-1-p.jpg,,4,0,,,,
10000039,,Mobile,simple,Tablettes,French,base,,"Brown / Gold",,,,"2014/01/20 13:42:02",,,,,"<h1>Galaxy Tab 3 7 pouces WiFi Gold Brown</h1>
<p>Tr&egrave;s populaires aupr&egrave;s du public, les <strong>tablettes de petite taille</strong> constituent un secteur hautement concurrentiel pour les fabricants. Samsung est &eacute;videmment bien plac&eacute; sur ce cr&eacute;neau avec sa Galaxy Tab 7 pouces. Aujourd&rsquo;hui, le constructeur cor&eacute;en nous propose la troisi&egrave;me g&eacute;n&eacute;ration de ce produit.</p>
<h2>Une prise en main ergonomique</h2>
<p>Avec ses formes tout en rondeur, voil&agrave; une tablette tr&egrave;s agr&eacute;able &agrave; prendre en main&nbsp;! On retrouve ainsi un design proche du smartphone vedette de la marque, le Galaxy S4 et une <strong>excellente finition</strong>.</p>
<p>En fa&ccedil;ade avant, deux touches tactiles ainsi qu&rsquo;un bouton physique sont pr&eacute;sents. A noter que Samsung a plac&eacute; ce dernier de fa&ccedil;on &agrave; privil&eacute;gier l&rsquo;utilisation de sa tablette en mode portrait, tel un livre.</p>
<p>Les boutons de mise en marche, de r&eacute;glage de volume et le port MicroSD occupent les parties lat&eacute;rales de l&rsquo;appareil. Enfin, au dos, on rel&egrave;ve la pr&eacute;sence d&rsquo;un capteur photo et d&rsquo;une prise jack sur la tranche haute.</p>
<h2>Ecran&nbsp;: des progr&egrave;s &agrave; r&eacute;aliser</h2>
<p>Avec une d&eacute;finition de seulement 1024 x 600 pixels pour 170ppi, il reste <strong>des efforts &agrave; accomplir</strong> de la part de Samsung. Par rapport &agrave; ce qui se fait ailleurs &ndash; Nexus 7 en t&ecirc;te - il est clair qu&rsquo;il s&rsquo;agit d&rsquo;un point n&eacute;gatif pour cette Galaxy Tab 3.</p>
<p>De m&ecirc;me les couleurs manquent de fid&eacute;lit&eacute; et les rouges tirent sur le rose. Seul point positif, les angles de vision tr&egrave;s bons, technologie IPS oblige.</p>
<h2>Des performances correctes</h2>
<p>La Galaxy Tab 3 7 pouces est livr&eacute;e sous Android Jelly Bean 4.1.2 et int&egrave;gre la surcouche habituelle du constructeur cor&eacute;en, TouchWizz.</p>
<p>La r&eacute;activit&eacute; de la tablette est bonne m&ecirc;me si tout n&rsquo;est pas aussi fluide qu&rsquo;on le souhaiterait. L&agrave; encore, cette Galaxy Tab 3 marque le pas en comparaison d&rsquo;autres mod&egrave;les comme la Nexus 7 de Google ou l&rsquo;iPad Mini d&rsquo;Apple &hellip;</p>
<p>De m&ecirc;me, ce manque de v&eacute;locit&eacute; entache quelque peu la navigation sur internet, ainsi que la r&eacute;solution trop juste de l&rsquo;&eacute;cran.</p>
<h2>Multim&eacute;dia&nbsp;: du bon et du moins bon</h2>
<p>Comme &agrave; l&rsquo;accoutum&eacute;e chez Samsung, le lecteur vid&eacute;o qui &eacute;quipe la tablette vous permettra de lire tout type de fichier.</p>
<p>En revanche, la partie jeu vid&eacute;o n&rsquo;est pas aussi agr&eacute;able que sur d&rsquo;autres tablettes, la faute &agrave; un processeur graphique un peu trop juste &hellip;</p>
<p>Enfin, c&ocirc;t&eacute; photo, Samsung assure le strict minimum et il faudra vous contenter de photos d&rsquo;appoint tant le capteur d&eacute;livre des clich&eacute;s bruit&eacute;s.</p>
<h2>Une excellente autonomie de batterie</h2>
<p>Bon point sur le plan de l&rsquo;autonomie, avec pr&egrave;s de neuf heures d&rsquo;utilisation sans recharge. Bref, rien &agrave; redire de ce c&ocirc;t&eacute; l&agrave;&nbsp;!</p>",,0,1,0,,,0,/g/a/galaxy_tab_3_brown_7in_400_large1_vf.jpg,,16GB,AZERTY,1,Apple,,,,,,,WIFI,,"Utiliser la config","Utiliser la config","Galaxy Tab 3 7 pouces WiFi Gold Brown",,,"Bloc après la colonne d'information",,155,0,"7""","Format populaire, le 7 pouces reste très pratique pour utiliser une tablette. Samsung l’a bien compris et propose aujourd’hui la troisième génération de sa tablette Galaxy Tab et …",/g/a/galaxy_tab_3_brown_7in_400_large1_vf.jpg,,,,,1,5,/g/a/galaxy_tab_3_brown_7in_400_large1_vf.jpg,,"2014/01/29 11:09:50",galaxy-tab-3-7-pouces-wifi-gold-brown,galaxy-tab-3-7-pouces-wifi-gold-brown.html,4,1.5,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_7in_400_large1_vb.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_7in_400_large1_vf.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_7in_400_large1_hr_1.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_7in_400_large1_s1_1.jpg,,4,0,,,,
10000040,,Mobile,simple,Tablettes,French,base,,Black,,,,"2014/01/20 14:02:05",,,,,"<h1>Google Nexus 7 2 4G</h1>
<p>Sortie il y a un peu plus d&rsquo;un an, la Nexus 7, premi&egrave;re tablette sign&eacute;e Google et Asus, est vite devenue un best seller. Et pour cause, cette petite tablette de 7 pouces proposait jusqu&rsquo;alors le <strong>meilleur rapport qualit&eacute; prix</strong> de son secteur. Aujourd&rsquo;hui, le duo Google / Asus rempile et nous propose une nouvelle version de cette derni&egrave;re.</p>
<h2>Prise en main de la Nexus 7 version 2013</h2>
<p>La premi&egrave;re prise en main de cette nouvelle Nexus 7 se r&eacute;v&egrave;le excellente. La tablette est en effet plus l&eacute;g&egrave;re et plus compacte que l&rsquo;ancienne g&eacute;n&eacute;ration&nbsp;: 200 &times; 114 &times; 8,65&nbsp;mm contre 198,5 &times; 120 &times; 10,45&nbsp;mm.</p>
<p>De m&ecirc;me, le rev&ecirc;tement arri&egrave;re en plastique perfor&eacute; laisse la place &agrave; un plastique mat &agrave; l&rsquo;aspect gomm&eacute; plus classique. En main, la sensation est plus agr&eacute;able. Ce premier contact est donc un sans faute&nbsp;: la tablette est l&eacute;g&egrave;re, bien finie et ergonomique.</p>
<h2>Ecran&nbsp;: le meilleur sur une tablette 7 pouces</h2>
<p>Ne tergiversons pas, l&rsquo;&eacute;cran de la Nexus 7 2013 est <strong>absolument splendide.</strong> Asus a peaufin&eacute; sa dalle pour nous d&eacute;livrer un mod&egrave;le de colorim&eacute;trie, de contraste et de d&eacute;finition. Sur ce dernier point, avec 1920 x 1200 pixels, la Nexus 7 est un r&eacute;gal pour lire des contenus textuels&nbsp;!</p>
<p>Le seul (petit) regret vient du ratio de l&rsquo;&eacute;cran. Google a ainsi opt&eacute; pour le 16:10, qui reste <strong>moins pratique</strong> pour la navigation sur internet qu&rsquo;un iPad Mini, par exemple.</p>
<h2>Performances de haute vol&eacute;e</h2>
<p>La gamme Nexus de Google offre l&rsquo;avantage d&rsquo;un Android en version stock, c&rsquo;est-&agrave;-dire sans surcouche ni fioritures, telles que l&rsquo;on peut en trouver chez Samsung avec TouchWiz, par exemple.</p>
<p>Dans ces conditions, rien d&rsquo;&eacute;tonnant &agrave; ce que cette Nexus 7 soit d&rsquo;une r&eacute;activit&eacute; sans faille sous Jelly Bean 4.3. <strong>Tout est fluide, &eacute;pur&eacute; et ergonomique</strong>.</p>
<h2>Navigation internet et multim&eacute;dia sans faute</h2>
<p>Google oblige, la navigation sur le web ne souffre pas la critique. Le navigateur Chrome reste d&rsquo;ailleurs l&rsquo;un des plus agr&eacute;ables et la v&eacute;locit&eacute; de la machine contribue &agrave; une <strong>exp&eacute;rience utilisateur irr&eacute;prochable</strong>.</p>
<p>De m&ecirc;me, vous pourrez profiter sans r&eacute;serve de la lecture de vid&eacute;os HD et de fichiers en tous genres ou encore des jeux vid&eacute;o sur votre Nexus 7. En revanche, c&ocirc;t&eacute; stockage, il faudra vous contenter des 16 ou 32Go propos&eacute;s par Google, la firme ayant d&eacute;cid&eacute; de faire l&rsquo;impasse sur un port MicroSD.</p>
<p>Enfin, la partie photo (capteur de 5 Mpx) reste correcte, dans la moyenne de ce que l&rsquo;on retrouve chez les concurrents. Pour des clich&eacute;s d&rsquo;appoint, cela reste suffisant.</p>
<h2>Autonomie&nbsp;: toujours bonne</h2>
<p>En raison de la finesse de sa tablette, Asus a fait le choix d&rsquo;une batterie de plus faible capacit&eacute; par rapport &agrave; la version 2012. A l&rsquo;usage, cela se ressent et la Nexus 7 2013 offre une autonomie moindre que la g&eacute;n&eacute;ration pr&eacute;c&eacute;dente. Toutefois, rien d&rsquo;alarmant&nbsp;: vous pourrez tenir facilement <strong>une journ&eacute;e compl&egrave;te sans recharge</strong>, dans le cadre d&rsquo;une utilisation classique.</p>",4716659552468,0,1,0,,,0,/n/e/nexus-7-300701-2.jpg,,16GB,AZERTY,1,LG,,,,,,,"WIFI / 4G",,"Utiliser la config","Utiliser la config","Google Nexus 7 2 4G",,,"Bloc après la colonne d'information",,500,0,,"Après une première tablette 7 pouces très réussie, Google ne se repose pas sur ses lauriers ! Ainsi, la firme californienne lance en partenariat avec Asus la Nexus 7 version 2013. Cette petite tablette de 7 pouces a …",/n/e/nexus-7-300701-2.jpg,,,,,1,5,/n/e/nexus-7-300701-2.jpg,,"2014/01/29 11:09:50",google-nexus-7-2-4g,google-nexus-7-2-4g.html,4,1.5,50,0,1,0,0,1,1,1,0,1,0,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/1/3/137555.jpeg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/1/3/137550.jpeg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/n/e/nexus7.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/n/e/nexus-7-300701-2.jpg,,1,0,,,,
10000041,,Mobile,simple,Reconditionné,French,base,,Black,,,,"2014/01/20 14:08:28",,2014/01/29,,,"<h1>iPhone 4 8GB Noir reconditionn&eacute;</h1>
<p>Sorti en 2010, l&rsquo;iPhone 4 marquait une v&eacute;ritable rupture par rapport aux g&eacute;n&eacute;rations pr&eacute;c&eacute;dentes.</p>
<p>Tout d&rsquo;abord au niveau du design&nbsp;: le plastique laisse la place au verre et &agrave; l&rsquo;aluminium et la forme globale de l&rsquo;appareil devient rectangulaire. La finition fait <strong>un bond en avant spectaculaire&nbsp;!</strong></p>
<p>L&rsquo;autre diff&eacute;rence marquante est constitu&eacute;e par l&rsquo;&eacute;cran de ce terminal. Baptis&eacute; Retina, ce dernier offre une d&eacute;finition encore jamais vue sur un smartphone Apple, soit le double de l&rsquo;iPhone 3GS. Les couleurs sont vives, le contraste excellent et la lisibilit&eacute; est incomparable.</p>
<p>Enfin, l&rsquo;iPhone 4 <strong>est tr&egrave;s rapide</strong> gr&acirc;ce &agrave; son processeur de 1GHz. Pas &eacute;tonnant qu&rsquo;&agrave; ce jour, les mod&egrave;les en circulation soient toujours nombreux&nbsp;!</p>",5055147572946,0,0,1,,,0,/i/p/iphone_4.jpg,,8GB,AZERTY,1,Apple,,,,,,,"WIFI / 3G",,"Utiliser la config","Utiliser la config","iPhone 4 8GB Noir debloqué reconditionné",2014/01/29,,"Bloc après la colonne d'information",,137,0,"4""","Sorti en 2010, l’iPhone 4 marquait une véritable rupture par rapport aux générations précédentes.",/i/p/iphone_4.jpg,,2014/01/29,99,2014/02/04,1,5,/i/p/iphone_4.jpg,,"2014/01/29 11:09:50",iphone-4-8gb-noir,iphone-4-8gb-noir.html,4,0.5,299,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/i/p/iphone_4.jpg,,1,0,,,,
10000042,,Mobile,simple,Tablettes,French,base,,Black,,,,"2014/01/21 13:35:37",,,,,"<h1>Samsung N9005 32GB Galaxy Note 3 LTE Noir</h1>
<p>A mi-chemin entre tablette et smartphone, le Galaxy Note 3 est l&rsquo;&eacute;volution du Galaxy Note 2, l&rsquo;un des grand succ&egrave;s de Samsung. D&egrave;s lors, qu&rsquo;apporte cette nouvelle g&eacute;n&eacute;ration&nbsp;?</p>
<h2>Premi&egrave;res impressions sur le Galaxy Note 3</h2>
<p>Exit le design arrondi du Galaxy Note 2&nbsp;! Ce nouveau mod&egrave;le arbore <strong>un look bien &agrave; lui</strong> et plus rectangulaire. L&rsquo;ensemble fait d&rsquo;ailleurs plus pro que l&rsquo;ancienne version.</p>
<p>C&ocirc;t&eacute; finition, Samsung a soign&eacute; son produit, malgr&eacute; l&rsquo;emploi omnipr&eacute;sent du plastique. Sur un produit de ce prix, l&rsquo;ajout de mat&eacute;riaux nobles serait en effet souhaitable. L'assemblage reste cependant excellent et <strong>respire la qualit&eacute;</strong>.</p>
<h2>Prise en main du Galaxy Note 3</h2>
<p>Avec son &eacute;cran de 5.7 pouces, ce Galaxy Note 3 poss&egrave;de des dimensions imposantes. Toutefois, Samsung a affin&eacute; et all&eacute;g&eacute; cette nouvelle mouture.</p>
<p>La pr&eacute;hension &agrave; une main n&rsquo;est <strong>pas des plus faciles</strong> mais cela reste le cas de toutes les phablettes. Enfin, toujours du c&ocirc;t&eacute; de l&rsquo;ergonomie, la Note 3 est dot&eacute;e d&rsquo;un rev&ecirc;tement arri&egrave;re en simili-cuir qui rend l&rsquo;appareil tr&egrave;s agr&eacute;able &agrave; tenir en main et moins glissant qu&rsquo;un Galaxy S4, par exemple.</p>
<h2>Un superbe &eacute;cran</h2>
<p>Le Galaxy Note 3 est &eacute;quip&eacute; d'une dalle AMOLED Full HD. Tr&egrave;s lumineux, cet &eacute;cran reste un mod&egrave;le du genre.</p>
<p>A noter que le constructeur cor&eacute;en propose plusieurs profils afin d&rsquo;optimiser l&rsquo;affichage : Standard,&nbsp;Photo Professionnelle, Dynamique, Vid&eacute;o et Optimiser l'Affichage.</p>
<h2>Interface&nbsp;: un stylet tr&egrave;s efficace&nbsp;!</h2>
<p>C&ocirc;t&eacute; interface, le Note 3 reprend toutes les fonctionnalit&eacute;s du Galaxy S4 via l'interface TouchWiz pr&eacute;sente en surcouche d'Android 4.3.</p>
<p>De plus, d&egrave;s que l&rsquo;on utilise le stylet S-Pen, un menu tr&egrave;s pratique, sous forme de roue et nomm&eacute; ""Air Command"" appara&icirc;t. En approchant le S-Pen de l&rsquo;&eacute;cran du Note 3, on peut acc&eacute;der &agrave; <strong>diverses applications sign&eacute;es Samsung</strong>. On retrouve ainsi Action Memo (notes manuscrites associ&eacute;es &agrave; une action sp&eacute;cifique), Album (s&eacute;lection d&rsquo;une zone de l'&eacute;cran avec le stylet pour l'ajouter &agrave; un l'album), Capture (capture d'&eacute;cran et annotations manuscrites), S Finder (fonction de recherche tr&egrave;s pouss&eacute;e) et Applis flottantes (application affich&eacute; via un rectangle manuscrit).</p>
<p>Enfin, la navigation web est extr&ecirc;mement rapide, en Wi-Fi, 4G ainsi qu&rsquo;en 3G.</p>
<h2>Une autonomie record</h2>
<p>Avec 3200 mAh de batterie, le Galaxy Note 3 est un v&eacute;ritable chameau. Dans le cadre d&rsquo;une utilisation classique, le Note 3 est ainsi capable de tenir deux jours d&rsquo;affil&eacute;e. En utilisation plus soutenue, il r&eacute;ussit &eacute;galement <strong>une belle performance</strong>, soit une journ&eacute;e et demie sans recharge.</p>",8806085759114,0,1,0,,,0,no_selection,,32GB,AZERTY,1,Samsung,,,,,,,,,"Utiliser la config","Utiliser la config","Samsung N9005 32GB Galaxy Note 3 LTE Noir debloqué",,,"Bloc après la colonne d'information",,559,0,"4""","Avec cette évolution du Galaxy Note 2, Samsung confirme sa place de leader dans le domaine des phablettes. En effet, le Galaxy Note 3 est un appareil …",no_selection,,,,,1,5,no_selection,,"2014/01/29 11:09:51",samsung-n9005-32gb-galaxy-note-3-lte-noir,samsung-n9005-32gb-galaxy-note-3-lte-noir.html,4,0.5,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product.,,1,0,,,,
10000074,,Mobile,configurable,Reconditionné,French,base,,,,,,"2014/02/21 10:20:08",,,,,"<h1>Apple iPhone 5s Or 16 Go</h1>
<p>Apple innove en proposant la nouvelle couleur Or de l'iPhone 5s qui vient compl&eacute;ter la gamme classique du 5s blanc et 5s noir. Un bijou de technologie pr&eacute;sent&eacute; dans son bo&icirc;tier blanc imprim&eacute; au logo blason de la &laquo; pomme dor&eacute;e &raquo;. La <strong>version Gold</strong> a provoqu&eacute; un v&eacute;ritable enthousiasme dans le monde des technophiles, si bien que c'est la premi&egrave;re fois qu'un iPhone 5s tombe en rupture de stock.</p>
<h2>Un design l&eacute;ger &laquo; &agrave; croquer &raquo;</h2>
<p>Croquez vous aussi dans la pomme d'Or d'Apple ! Ce smartphone est un vrai exploit technique, avec un bo&icirc;tier de 7,6 millim&egrave;tres d&rsquo;&eacute;paisseur, pour un poids fitness total de 112 grammes. Il pr&eacute;sente <strong>une ligne futuriste</strong>, une silhouette &agrave; faire bl&ecirc;mir les plus grands mannequins et une couleur dor&eacute;e finement cisel&eacute;e. Il a tout pour plaire !</p>
<p>Le smartphone devient un <strong>objet de valeur</strong>, un accessoire bijou qui vous suit partout. Dans une poche, dans un sac, la puissance est &agrave; port&eacute;e de main. Comment les concepteurs ont pu r&eacute;aliser une telle prouesse ? L'explication vient des composants ultra-l&eacute;gers, miniaturis&eacute;s, qui pulsent de la puissance sans alourdir l'ensemble. Les atouts de l'iPhone 5s Or sont l&eacute;g&egrave;ret&eacute;, discr&eacute;tion, &eacute;l&eacute;gance et puissance, on en n'attendait pas moins d'Apple !</p>
<h2>Un mini ordinateur au creux de la main</h2>
<p>La marque Apple marque un tournant en dotant la 7&egrave;me g&eacute;n&eacute;ration de mobile d'un processeur de 64 bits. Ce mod&egrave;le high-tech aux fonctions avanc&eacute;es offre de <strong>hautes performances</strong> gr&acirc;ce au tout nouveau coprocesseur A7 / M7, 2 fois plus rapide que la 6&egrave;me g&eacute;n&eacute;ration. Visuels, jeux, internet, graphismes, tout est plus performant tout en restant &eacute;conomique au niveau &eacute;nergie, pour maximiser l'autonomie de la batterie. L'appareil photo num&eacute;rique miniaturis&eacute; n'est pas moins performant avec ses 8 m&eacute;gapixesls et sa fonction prise de photos en mode rafale.</p>
<h2>La touch' nouveaut&eacute;</h2>
<p>Outre la couleur version Gold, l'innovation passe aussi par le doigt. Plus besoin de mot de passe pour d&eacute;verrouiller l'iPhone, une simple pression du doigt sur le <strong>capteur Touch ID</strong> suffit. Ce capteur par empreinte digitale prend votre empreinte, et le tour est jou&eacute;. Personne ne pourra utiliser votre mot de passe et user de votre mobile sans votre autorisation. Cela permet plus de confidentialit&eacute; et un maximum de s&eacute;curit&eacute; si votre t&eacute;l&eacute;phone est vol&eacute; ou perdu. Le seul bouton principal tactile est constitu&eacute; de cristal de saphir taill&eacute; au micron pr&egrave;s au laser, entour&eacute; d'un cercle en acier inoxydable. Une finesse agr&eacute;able &agrave; la vue comme au toucher.</p>",885909784981,0,0,0,,,0,/2/_/2_photo_iphone_5s_or_16_gb.jpg,,16GB,,,,,,,,,,Réseaux,,"Utiliser la config","Utiliser la config","Apple iPhone 5s Or 16 Go",,,"Bloc après la colonne d'information",,599,0,,"Apple décline le haut de gamme en Or ! Pourtant sans effet bling bling,  l'iPhone 5s Or 16 Go offre une technologie à la hauteur de sa ligne qui …",no_selection,,,,,1,5,no_selection,,"2014/02/21 10:31:37",apple-iphone-5s-or-16-go,apple-iphone-5s-or-16-go.html,4,,0,0,1,0,0,1,1,1,0,1,1,,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,88,/1/_/1_photo_iphone_5s_or_16_gb.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/2/_/2_photo_iphone_5s_or_16_gb.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/3/_/3_photo_iphone_5s_or_16_gb.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/4/_/4_photo_iphone_5s_or_16_gb.jpg,,4,0,,,,
